# Level 2 data
%SPRITEFILE tbaship.tb1
%SPRITEXSIZE 20
%SPRITEYSIZE 10
%SPRITEROWS  4
%SPRITECOLS  10

#       NUM   TYPE  

%SPRITE 0     BACKGROUND
%SPRITE 1     BACKGROUND
%SPRITE 2     BACKGROUND
%SPRITE 3     BACKGROUND
%SPRITE 4     BACKGROUND

%SPRITE 5     BACKGROUND
%SPIRTE 6     BACKGROUND
%SPRITE 7     BACKGROUND
%SPRITE 8     BACKGROUND
%SPRITE 9     BACKGROUND

#                             Shoots  ExplodesTo

%SPRITE 10    ENEMY_REFLECT	21	34
%SPRITE 11    ENEMY_SHOOT	26	34
%SPRITE 12    ENEMY_SHOOT	25	34
%SPRITE 13    ENEMY_SHOOT	25	34
%SPRITE 14    ENEMY_SHOOT	25	34

%SPRITE 15    OBSTRUCTION		34
%SPRITE 16    OBSTRUCTION		34
%SPRITE 17    OBSTRUCTION		34
%SPRITE 18    OBSTRUCTION		34
%SPRITE 19    OBSTRUCTION		34

%SPRITE 20    WEAPON		0
%SPRITE 21    ENEMY_WEAPON	
%SPRITE 22    
%SPRITE 23
%SPRITE 24

%SPRITE 25    ENEMY_WEAPON
%SPRITE 26    ENEMY_WEAPON
%SPRITE 27
%SPRITE 28
%SPRITE 29    BACKGROUND

%SPRITE 30    BACKGROUND
%SPRITE 31    BACKGROUND
%SPRITE 32    BACKGROUND
%SPRITE 33    BACKGROUND

# exploded, but same as backgroud
%SPRITE 34    BACKGROUND

%SPRITE 35    EXPLOSION 0
%SPRITE 36    EXPLOSION 1
%SPRITE 37    EXPLOSION 2
%SPRITE 38    EXPLOSION 3
%SPRITE 39    EXPLOSION 4


%DATALENGTH 222
%DATAWIDTH  12
%DATABEGIN
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   1   0   1   0   4   0   0   0   4   0   0 
  0   1   0   1   0   4   0   0   0   4   0   0 
  0   1   0   1   0   4   0   4   0   4   0   0 
  0   0   1   0   0   0   4   0   4   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 30  30  30  30  30  30  30  30  30  30  30  30 
 15   0  10   0  10   4   4  10   0  10   0  15 
 15   0   0   0  10  10  10  10   0   0   0  15 
 15   0   0  10   3   3   3   3  10   0   0  15 
 15  10   0   0   0   0   0   0   0   0  10  15 
 15   5   5   5   5   5   5   5   5   5   5  15 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 16  13  16  16  16  16  16  16  16  16  13  16 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 11   0   0   0   0   0   0   0   0   0   0  11 
  0   0   0   0   0   0  10   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0  10   0 
  0   0   0   0   0   0   0   0  13   0   0   0 
  0  14   0   0   0   0   0   0   0   0  14   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0  14   0  10   0   0  14   0   0   0 
 17  17   0   0   0  17  17   0   0   0  17  17 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 14   0   0   0  14   0   0  14   0   0   0  14 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0  13   0   0  13   0   0   0   0 
 13   0  13   0   0   0   0  13   0  13   0  13 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0  14   0   0   0  14   0   0   0  14   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 14   0   0   0  14   0   0   0  14   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0  12   0   0   0   0   0   0   0   0  12   0 
  0   0   0  19   0  11  11   0  19   0   0   0 
 19   0   0   0   0   0   0   0   0   0   0  19 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 15  15  15  15  15  15  15  15  15  15  15  15 
  0   0   0   0   0   0   0   0   0   0   0   0 
 30  30  30  30  30  30  30  30  30  30  30  30 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9  14   9   9  14   9   9   9   9 
  9   9   9  14   9   9   9   9  14   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9  13   9   9   9   9   9   9  13   9   9 
  9  13   9   9   9   9   9   9   9   9  13   9 
  5   5   5   5   5   5   5   5   5   5   5   5 
  5   5   5   5   5   5   5   5   5   5   5   5 
  5   5   5   5   5   5   5   5   5   5   5   5 
  8   7   8   3   8   8   8   8   3   8   7   8 
  5   5   5   5   5   5   5   5   5   5   5   5 
 31  31  31  31  31  31  31  31  31  31  31  31 
  0  13   0   0   0   0   0   0   0   0  13   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 19  19   0   0   0   0   0   0   0   0  19  19 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 14  13   0   0  18  18  18  18   0   0  13  14 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 12   0   0   0   0   0   0   0   0   0   0  12 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0  11  11   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 30  30  30  30  30  30  30  30  30  30  30  30 
  5   5   5   5   5   5   5   5   5   5   5   5 
  5   5   5   5   5   5   5   5   5   5   5   5 
 10  10  10  10  10  10  10  10  10  10  10  10 
  5   5   5   5   5   5   5   5   5   5   5   5 
  5   5   5   5   5   5   5   5   5   5   5   5 
 31  31  31  31  31  31  31  31  31  31  31  31 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0  11   0  14  14   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0  11   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0  11   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 11   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 14   0   0   0  14   0   0  14   0   0   0  14 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0  13   0   0   0   0  13   0   0   0 
  0   0  13   0   0   0   0   0   0  13   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   4   4   4   4   4   4   4   4   4   4   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
 15  15  15  15  15  15  15  15  15  15  15  15 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0  12   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0  13   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0  11   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0  10   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  0   0   0   0  18   0   0   0   0   0   0   0 
  0   0   0   0   0   0   0  19   0   0   0   0 
  0   0   0   0   0   0   0   0   0   0   0   0 
  2   2  18  19   0   0   0   0  19  18   2   2 
  0   0   0   0   0   0   0   0   0   0   0   0 
 30  30  30  30  30  30  30  30  30  30  30  30 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
 12   9   9   9  12   9   9  12   9   9   9  12 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  7   9   9   9   9   9   9   9   9   9   9   7 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
  9   9   9   9   9   9   9   9   9   9   9   9 
 17  17  17  17  16  16  16  16  17  17  17  17 
 15  15  15  15  31  31  31  31  15  15  15  15 
  5   5   5   5   4   4   4   4   5   5   5   5 
  5   5   3   5  30  30  30  30   5   3   5   5 
  5   7   5   5   5   5   5   5   5   5   7   5 
 31  31  31  31  31  31  31  31  31  31  31  31 
 29  29  29  29  29  29  29  29  29  29  29  29 
 29  29  29  33  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  29  29  29  32  29  29 
 32  29  29  29  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  33  29  29  29  29  29 
 29  29  29  29  29  29  29  29  33  29  29  29 
 29  29  33  29  29  29  29  29  29  29  29  32 
 29  29  29  29  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  29  29  29  32  29  29 
 29  29  29  29  29  29  29  29  29  29  29  29 
 29  29  29  29  33  29  29  29  29  29  29  29 
 29  29  32  29  29  29  29  33  29  29  29  29 
 29  29  29  29  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  29  29  32  29  29  29 
 29  33  29  29  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  29  29  29  29  29  32 
 29  29  29  29  29  32  29  29  29  29  29  29 
 29  29  32  29  29  29  29  29  29  29  29  29 
 29  29  29  29  29  29  29  29  33  29  29  29 
%DATAEND
31  31  31  31  31  31  31  31  31  31 
%DATAEND
